2009	BRONX	109	4774
2009	BRONX	235	13158
2009	BRONX	341	12682
2009	BRONX	344	11923
2009	BRONX	351	10496
2009	BRONX	361	6807
2009	BRONX	578	12451
2009	BROOKLYN	105	6321
2009	BROOKLYN	107	6537
2009	BROOKLYN	109	9888
2009	BROOKLYN	235	10259
2009	BROOKLYN	341	22160
2009	BROOKLYN	344	16439
2009	BROOKLYN	351	13945
2009	BROOKLYN	361	9001
2009	BROOKLYN	578	17117
2009	MANHATTAN	105	3765
2009	MANHATTAN	107	3792
2009	MANHATTAN	109	15898
2009	MANHATTAN	235	7011
2009	MANHATTAN	341	26458
2009	MANHATTAN	344	9563
2009	MANHATTAN	351	7818
2009	MANHATTAN	361	6486
2009	MANHATTAN	578	11926
2009	QUEENS	105	3992
2009	QUEENS	107	4839
2009	QUEENS	109	7469
2009	QUEENS	235	1272
2009	QUEENS	341	15492
2009	QUEENS	344	10004
2009	QUEENS	351	10357
2009	QUEENS	361	6559
2009	QUEENS	578	12639
2009	STATEN ISLAND	105	397
2009	STATEN ISLAND	107	636
2009	STATEN ISLAND	109	943
2009	STATEN ISLAND	235	904
2009	STATEN ISLAND	341	3854
2009	STATEN ISLAND	344	2234
2009	STATEN ISLAND	351	3240
2009	STATEN ISLAND	361	2068
2009	STATEN ISLAND	578	4385
2010	BRONX	105	4636
2010	BRONX	107	3354
2010	BRONX	109	4663
2010	BRONX	235	12772
2010	BRONX	341	12850
2010	BRONX	344	12809
2010	BRONX	351	9710
2010	BRONX	361	6815
2010	BRONX	578	12209
2010	BROOKLYN	105	6667
2010	BROOKLYN	107	6682
2010	BROOKLYN	109	9916
2010	BROOKLYN	235	10814
2010	BROOKLYN	341	22753
2010	BROOKLYN	344	17041
2010	BROOKLYN	351	13950
2010	BROOKLYN	361	8917
2010	BROOKLYN	578	17085
2010	MANHATTAN	105	3784
2010	MANHATTAN	107	3163
2010	MANHATTAN	109	15491
2010	MANHATTAN	235	6862
2010	MANHATTAN	341	26380
2010	MANHATTAN	344	10030
2010	MANHATTAN	351	7845
2010	MANHATTAN	361	6350
2010	MANHATTAN	578	11581
2010	QUEENS	105	4087
2010	QUEENS	107	4868
2010	QUEENS	109	7000
2010	QUEENS	235	1404
2010	QUEENS	341	15652
2010	QUEENS	344	10530
2010	QUEENS	351	10584
2010	QUEENS	361	6070
2010	QUEENS	578	11994
2010	STATEN ISLAND	105	423
2010	STATEN ISLAND	107	635
2010	STATEN ISLAND	109	970
2010	STATEN ISLAND	235	1073
2010	STATEN ISLAND	341	3757
2010	STATEN ISLAND	344	2245
2010	STATEN ISLAND	351	2835
2010	STATEN ISLAND	361	2119
2010	STATEN ISLAND	578	4451
2011	BRONX	105	4581
2011	BRONX	107	3570
2011	BRONX	109	4938
2011	BRONX	235	12305
2011	BRONX	341	13332
2011	BRONX	344	12450
2011	BRONX	351	9116
2011	BRONX	361	6333
2011	BRONX	578	11546
2011	BROOKLYN	105	7092
2011	BROOKLYN	107	6342
2011	BROOKLYN	109	10570
2011	BROOKLYN	235	10740
2011	BROOKLYN	341	23317
2011	BROOKLYN	344	16413
2011	BROOKLYN	351	13596
2011	BROOKLYN	361	8364
2011	BROOKLYN	578	16351
2011	MANHATTAN	105	3652
2011	MANHATTAN	107	3229
2011	MANHATTAN	109	14887
2011	MANHATTAN	235	7340
2011	MANHATTAN	341	25191
2011	MANHATTAN	344	9667
2011	MANHATTAN	351	7086
2011	MANHATTAN	361	5813
2011	MANHATTAN	578	10904
2011	QUEENS	105	4053
2011	QUEENS	107	4994
2011	QUEENS	109	7470
2011	QUEENS	235	1367
2011	QUEENS	341	15814
2011	QUEENS	344	10094
2011	QUEENS	351	10308
2011	QUEENS	361	5652
2011	QUEENS	578	11411
2011	STATEN ISLAND	105	399
2011	STATEN ISLAND	107	726
2011	STATEN ISLAND	109	973
2011	STATEN ISLAND	235	1088
2011	STATEN ISLAND	341	3466
2011	STATEN ISLAND	344	2235
2011	STATEN ISLAND	351	2715
2011	STATEN ISLAND	361	1851
2011	STATEN ISLAND	578	4010
2012	BRONX	105	4741
2012	BRONX	107	3163
2012	BRONX	109	5613
2012	BRONX	235	10831
2012	BRONX	341	14191
2012	BRONX	344	13516
2012	BRONX	351	8806
2012	BRONX	361	5858
2012	BRONX	578	12018
2012	BROOKLYN	105	7264
2012	BROOKLYN	107	6843
2012	BROOKLYN	109	11890
2012	BROOKLYN	235	9297
2012	BROOKLYN	341	23453
2012	BROOKLYN	344	17495
2012	BROOKLYN	351	13032
2012	BROOKLYN	361	8293
2012	BROOKLYN	578	17733
2012	MANHATTAN	105	3579
2012	MANHATTAN	107	3241
2012	MANHATTAN	109	16181
2012	MANHATTAN	235	6871
2012	MANHATTAN	341	26459
2012	MANHATTAN	344	10138
2012	MANHATTAN	351	7517
2012	MANHATTAN	361	5949
2012	MANHATTAN	578	11524
2012	QUEENS	105	4143
2012	QUEENS	107	5307
2012	QUEENS	109	8059
2012	QUEENS	235	1378
2012	QUEENS	341	15470
2012	QUEENS	344	10719
2012	QUEENS	351	9090
2012	QUEENS	361	5519
2012	QUEENS	578	11611
2012	STATEN ISLAND	105	445
2012	STATEN ISLAND	107	755
2012	STATEN ISLAND	109	1168
2012	STATEN ISLAND	235	995
2012	STATEN ISLAND	341	3567
2012	STATEN ISLAND	344	2619
2012	STATEN ISLAND	351	2562
2012	STATEN ISLAND	361	1778
2012	STATEN ISLAND	578	4102
2013		105	1
2013		107	1
2013		109	2
2013		235	1
2013		341	22
2013		344	3
2013		351	7
2013		361	8
2013		578	16
2013	BRONX	105	4441
2013	BRONX	107	2955
2013	BRONX	109	6042
2013	BRONX	235	8741
2013	BRONX	341	14651
2013	BRONX	344	13308
2013	BRONX	351	8177
2013	BRONX	361	5845
2013	BRONX	578	12319
2013	BROOKLYN	105	6849
2013	BROOKLYN	107	6018
2013	BROOKLYN	109	12651
2013	BROOKLYN	235	7645
2013	BROOKLYN	341	23295
2013	BROOKLYN	344	16929
2013	BROOKLYN	351	11312
2013	BROOKLYN	361	7946
2013	BROOKLYN	578	17672
2013	MANHATTAN	105	3332
2013	MANHATTAN	107	2929
2013	MANHATTAN	109	16887
2013	MANHATTAN	235	5843
2013	MANHATTAN	341	27377
2013	MANHATTAN	344	9909
2013	MANHATTAN	351	6653
2013	MANHATTAN	361	5605
2013	MANHATTAN	578	11216
2013	QUEENS	105	3981
2013	QUEENS	107	4822
2013	QUEENS	109	8537
2013	QUEENS	235	1462
2013	QUEENS	341	16050
2013	QUEENS	344	11130
2013	QUEENS	351	7940
2013	QUEENS	361	5835
2013	QUEENS	578	12297
2013	STATEN ISLAND	105	519
2013	STATEN ISLAND	107	693
2013	STATEN ISLAND	109	1261
2013	STATEN ISLAND	235	750
2013	STATEN ISLAND	341	3728
2013	STATEN ISLAND	344	2249
2013	STATEN ISLAND	351	2226
2013	STATEN ISLAND	361	1704
2013	STATEN ISLAND	578	4076
2014	BRONX	105	4008
2014	BRONX	107	2878
2014	BRONX	109	6009
2014	BRONX	235	9115
2014	BRONX	341	15408
2014	BRONX	344	13560
2014	BRONX	351	8833
2014	BRONX	361	4278
2014	BRONX	578	12868
2014	BROOKLYN	105	5961
2014	BROOKLYN	107	6121
2014	BROOKLYN	109	12532
2014	BROOKLYN	235	7203
2014	BROOKLYN	341	23671
2014	BROOKLYN	344	16873
2014	BROOKLYN	351	11752
2014	BROOKLYN	361	5878
2014	BROOKLYN	578	19410
2014	MANHATTAN	105	2910
2014	MANHATTAN	107	2838
2014	MANHATTAN	109	15837
2014	MANHATTAN	235	5649
2014	MANHATTAN	341	25469
2014	MANHATTAN	344	9868
2014	MANHATTAN	351	7666
2014	MANHATTAN	361	3705
2014	MANHATTAN	578	11999
2014	QUEENS	105	3272
2014	QUEENS	107	4372
2014	QUEENS	109	8396
2014	QUEENS	235	1565
2014	QUEENS	341	16640
2014	QUEENS	344	11141
2014	QUEENS	351	8383
2014	QUEENS	361	4265
2014	QUEENS	578	13255
2014	STATEN ISLAND	105	419
2014	STATEN ISLAND	107	623
2014	STATEN ISLAND	109	1259
