1	STATEN ISLAND	364	2
1	STATEN ISLAND	578	76
1	STATEN ISLAND	678	1
2006		101	1
2006		104	2
2006		105	18
2006		106	27
2006		107	29
2006		109	41
2006		110	120
2006		111	1
2006		112	5
2006		116	1
2006		117	1
2006		124	1
2006		126	12
2006		233	5
2006		340	2
2006		341	21
2006		344	20
2006		347	1
2006		348	1
2006		351	9
2006		352	1
2006		353	5
2006		359	3
2006		361	14
2006		578	10
2006	BRONX	101	145
2006	BRONX	102	1
2006	BRONX	103	1
2006	BRONX	104	350
2006	BRONX	105	4919
2006	BRONX	106	4408
2006	BRONX	107	3922
2006	BRONX	109	5240
2006	BRONX	110	3365
2006	BRONX	111	202
2006	BRONX	112	880
2006	BRONX	113	941
2006	BRONX	114	478
2006	BRONX	115	3
2006	BRONX	116	224
2006	BRONX	117	2678
2006	BRONX	118	1010
2006	BRONX	119	2
2006	BRONX	120	13
2006	BRONX	121	1035
2006	BRONX	122	12
2006	BRONX	124	93
2006	BRONX	125	112
2006	BRONX	126	2202
2006	BRONX	230	1
2006	BRONX	231	24
2006	BRONX	232	362
2006	BRONX	233	791
2006	BRONX	235	10871
2006	BRONX	236	2232
2006	BRONX	237	6
2006	BRONX	238	19
2006	BRONX	340	468
2006	BRONX	341	13682
2006	BRONX	342	22
2006	BRONX	343	77
2006	BRONX	344	11828
2006	BRONX	345	10
2006	BRONX	346	36
2006	BRONX	347	1095
2006	BRONX	348	1583
2006	BRONX	350	26
2006	BRONX	351	9673
2006	BRONX	352	2646
2006	BRONX	353	263
2006	BRONX	354	2
2006	BRONX	355	310
2006	BRONX	356	5
2006	BRONX	358	363
2006	BRONX	359	1604
2006	BRONX	360	383
2006	BRONX	361	7333
2006	BRONX	363	22
2006	BRONX	364	490
2006	BRONX	365	202
2006	BRONX	366	2
2006	BRONX	455	1
2006	BRONX	460	2
2006	BRONX	571	2
2006	BRONX	578	15415
2006	BRONX	675	35
2006	BRONX	676	1
2006	BRONX	677	5
2006	BRONX	678	200
2006	BRONX	685	1
2006	BROOKLYN	101	219
2006	BROOKLYN	102	2
2006	BROOKLYN	104	445
2006	BROOKLYN	105	8244
2006	BROOKLYN	106	6050
2006	BROOKLYN	107	7663
2006	BROOKLYN	109	11776
2006	BROOKLYN	110	5054
2006	BROOKLYN	111	335
2006	BROOKLYN	112	1723
2006	BROOKLYN	113	1679
2006	BROOKLYN	114	600
2006	BROOKLYN	115	2
2006	BROOKLYN	116	400
2006	BROOKLYN	117	1962
2006	BROOKLYN	118	1404
2006	BROOKLYN	120	15
2006	BROOKLYN	121	2266
2006	BROOKLYN	122	7
2006	BROOKLYN	124	94
2006	BROOKLYN	125	103
2006	BROOKLYN	126	3817
2006	BROOKLYN	230	3
2006	BROOKLYN	231	70
2006	BROOKLYN	232	528
2006	BROOKLYN	233	1675
2006	BROOKLYN	234	2
2006	BROOKLYN	235	9136
2006	BROOKLYN	236	1728
2006	BROOKLYN	237	7
2006	BROOKLYN	238	27
2006	BROOKLYN	340	735
2006	BROOKLYN	341	21991
2006	BROOKLYN	342	51
2006	BROOKLYN	343	100
2006	BROOKLYN	344	17405
2006	BROOKLYN	345	15
2006	BROOKLYN	346	10
2006	BROOKLYN	347	2273
2006	BROOKLYN	348	1459
2006	BROOKLYN	349	2
2006	BROOKLYN	350	35
2006	BROOKLYN	351	14065
2006	BROOKLYN	352	745
2006	BROOKLYN	353	320
2006	BROOKLYN	354	6
2006	BROOKLYN	355	336
2006	BROOKLYN	356	3
2006	BROOKLYN	358	165
2006	BROOKLYN	359	1415
2006	BROOKLYN	360	421
2006	BROOKLYN	361	10250
2006	BROOKLYN	363	13
2006	BROOKLYN	364	83
2006	BROOKLYN	365	383
2006	BROOKLYN	455	3
2006	BROOKLYN	571	22
2006	BROOKLYN	578	20458
2006	BROOKLYN	672	1
2006	BROOKLYN	675	21
2006	BROOKLYN	676	1
2006	BROOKLYN	677	9
2006	BROOKLYN	678	197
2006	MANHATTAN	101	101
2006	MANHATTAN	102	1
2006	MANHATTAN	103	2
2006	MANHATTAN	104	286
2006	MANHATTAN	105	5123
2006	MANHATTAN	106	3380
2006	MANHATTAN	107	4930
2006	MANHATTAN	109	19058
2006	MANHATTAN	110	1664
2006	MANHATTAN	111	379
2006	MANHATTAN	112	1707
2006	MANHATTAN	113	2510
2006	MANHATTAN	114	216
2006	MANHATTAN	115	2
2006	MANHATTAN	116	238
2006	MANHATTAN	117	2053
2006	MANHATTAN	118	957
2006	MANHATTAN	120	12
2006	MANHATTAN	121	1528
2006	MANHATTAN	122	5
2006	MANHATTAN	124	52
2006	MANHATTAN	125	71
2006	MANHATTAN	126	2243
2006	MANHATTAN	230	14
2006	MANHATTAN	231	31
2006	MANHATTAN	232	580
2006	MANHATTAN	233	1044
2006	MANHATTAN	234	2
2006	MANHATTAN	235	5814
2006	MANHATTAN	236	1360
2006	MANHATTAN	237	4
2006	MANHATTAN	238	240
2006	MANHATTAN	340	813
2006	MANHATTAN	341	24672
2006	MANHATTAN	342	47
2006	MANHATTAN	343	153
2006	MANHATTAN	344	9964
2006	MANHATTAN	345	12
2006	MANHATTAN	346	24
2006	MANHATTAN	347	1576
2006	MANHATTAN	348	1711
2006	MANHATTAN	349	1
2006	MANHATTAN	350	78
2006	MANHATTAN	351	7687
2006	MANHATTAN	352	2533
2006	MANHATTAN	353	182
2006	MANHATTAN	354	6
2006	MANHATTAN	355	260
2006	MANHATTAN	356	19
2006	MANHATTAN	357	1
2006	MANHATTAN	358	1294
2006	MANHATTAN	359	1275
2006	MANHATTAN	360	594
2006	MANHATTAN	361	6950
2006	MANHATTAN	363	4
2006	MANHATTAN	364	88
2006	MANHATTAN	365	149
2006	MANHATTAN	455	1
2006	MANHATTAN	571	6
2006	MANHATTAN	578	13640
2006	MANHATTAN	675	65
2006	MANHATTAN	676	3
2006	MANHATTAN	677	7
2006	MANHATTAN	678	181
2006	QUEENS	101	83
2006	QUEENS	102	1
2006	QUEENS	104	398
2006	QUEENS	105	4952
2006	QUEENS	106	3030
2006	QUEENS	107	5859
2006	QUEENS	109	8982
2006	QUEENS	110	4860
2006	QUEENS	111	209
2006	QUEENS	112	1135
2006	QUEENS	113	1414
2006	QUEENS	114	318
2006	QUEENS	115	6
2006	QUEENS	116	220
2006	QUEENS	117	1096
2006	QUEENS	118	811
2006	QUEENS	120	5
2006	QUEENS	121	2103
2006	QUEENS	122	5
2006	QUEENS	124	65
2006	QUEENS	125	36
2006	QUEENS	126	2225
2006	QUEENS	230	5
2006	QUEENS	231	31
2006	QUEENS	232	367
2006	QUEENS	233	1120
2006	QUEENS	235	1284
2006	QUEENS	236	1484
2006	QUEENS	237	3
2006	QUEENS	238	10
2006	QUEENS	340	446
2006	QUEENS	341	16435
2006	QUEENS	342	49
2006	QUEENS	343	125
2006	QUEENS	344	10436
2006	QUEENS	345	7
2006	QUEENS	346	4
2006	QUEENS	347	1913
2006	QUEENS	348	1091
2006	QUEENS	349	3
2006	QUEENS	350	23
2006	QUEENS	351	10363
2006	QUEENS	352	715
2006	QUEENS	353	387
2006	QUEENS	354	1
2006	QUEENS	355	195
2006	QUEENS	356	2
2006	QUEENS	357	1
2006	QUEENS	358	130
2006	QUEENS	359	843
2006	QUEENS	360	468
2006	QUEENS	361	6953
2006	QUEENS	363	8
2006	QUEENS	364	52
2006	QUEENS	365	239
2006	QUEENS	455	2
2006	QUEENS	571	4
2006	QUEENS	578	14038
2006	QUEENS	675	27
2006	QUEENS	676	1
2006	QUEENS	677	3
2006	QUEENS	678	88
2006	QUEENS	685	1
2006	STATEN ISLAND	101	18
2006	STATEN ISLAND	104	41
2006	STATEN ISLAND	105	452
2006	STATEN ISLAND	106	418
2006	STATEN ISLAND	107	690
2006	STATEN ISLAND	109	1125
2006	STATEN ISLAND	110	629
2006	STATEN ISLAND	111	36
2006	STATEN ISLAND	112	373
2006	STATEN ISLAND	113	181
2006	STATEN ISLAND	114	122
2006	STATEN ISLAND	116	50
2006	STATEN ISLAND	117	363
2006	STATEN ISLAND	118	125
2006	STATEN ISLAND	121	646
2006	STATEN ISLAND	124	9
2006	STATEN ISLAND	125	17
2006	STATEN ISLAND	126	424
2006	STATEN ISLAND	231	4
2006	STATEN ISLAND	232	164
2006	STATEN ISLAND	233	176
2006	STATEN ISLAND	235	877
2006	STATEN ISLAND	236	303
2006	STATEN ISLAND	340	230
2006	STATEN ISLAND	341	3892
2006	STATEN ISLAND	342	3
2006	STATEN ISLAND	343	26
2006	STATEN ISLAND	344	2494
2006	STATEN ISLAND	346	2
2006	STATEN ISLAND	347	736
2006	STATEN ISLAND	348	139
2006	STATEN ISLAND	351	4094
2006	STATEN ISLAND	352	146
2006	STATEN ISLAND	353	146
2006	STATEN ISLAND	355	52
2006	STATEN ISLAND	356	1
2006	STATEN ISLAND	358	44
2006	STATEN ISLAND	359	475
2006	STATEN ISLAND	360	51
2006	STATEN ISLAND	361	2413
2006	STATEN ISLAND	363	4
2006	STATEN ISLAND	364	2
2006	STATEN ISLAND	365	39
2006	STATEN ISLAND	578	5268
2006	STATEN ISLAND	675	5
2006	STATEN ISLAND	677	1
2006	STATEN ISLAND	678	36
2007	BRONX	101	128
2007	BRONX	102	1
2007	BRONX	103	2
2007	BRONX	104	296
2007	BRONX	105	4597
2007	BRONX	106	4413
2007	BRONX	107	3885
2007	BRONX	109	5307
2007	BRONX	110	2993
2007	BRONX	111	218
2007	BRONX	112	1039
2007	BRONX	113	983
2007	BRONX	114	386
2007	BRONX	115	5
2007	BRONX	116	232
2007	BRONX	117	3131
2007	BRONX	118	1102
2007	BRONX	120	23
2007	BRONX	121	838
2007	BRONX	122	12
2007	BRONX	124	75
2007	BRONX	125	115
2007	BRONX	126	1893
2007	BRONX	231	15
2007	BRONX	232	400
2007	BRONX	233	781
2007	BRONX	235	12614
2007	BRONX	236	2642
2007	BRONX	237	10
2007	BRONX	238	18
2007	BRONX	340	454
2007	BRONX	341	13297
2007	BRONX	342	16
2007	BRONX	343	121
2007	BRONX	344	11850
2007	BRONX	345	18
2007	BRONX	346	41
2007	BRONX	347	1529
2007	BRONX	348	1253
2007	BRONX	349	1
2007	BRONX	350	44
2007	BRONX	351	10510
2007	BRONX	352	3496
2007	BRONX	353	269
2007	BRONX	354	2
2007	BRONX	355	337
2007	BRONX	356	47
2007	BRONX	358	319
2007	BRONX	359	2685
2007	BRONX	360	374
2007	BRONX	361	7187
2007	BRONX	363	21
2007	BRONX	364	595
2007	BRONX	365	195
2007	BRONX	366	3
2007	BRONX	455	1
2007	BRONX	571	2
2007	BRONX	578	14508
2007	BRONX	672	1
2007	BRONX	675	34
2007	BRONX	677	6
2007	BRONX	678	191
2007	BROOKLYN	101	207
2007	BROOKLYN	102	2
2007	BROOKLYN	104	338
2007	BROOKLYN	105	7608
2007	BROOKLYN	106	6080
2007	BROOKLYN	107	7125
2007	BROOKLYN	109	11212
2007	BROOKLYN	110	4220
2007	BROOKLYN	111	315
2007	BROOKLYN	112	1880
2007	BROOKLYN	113	1521
2007	BROOKLYN	114	606
2007	BROOKLYN	115	4
2007	BROOKLYN	116	328
2007	BROOKLYN	117	2074
2007	BROOKLYN	118	1699
2007	BROOKLYN	120	19
2007	BROOKLYN	121	2402
2007	BROOKLYN	122	7
2007	BROOKLYN	124	105
2007	BROOKLYN	125	117
2007	BROOKLYN	126	3673
2007	BROOKLYN	230	3
2007	BROOKLYN	231	86
2007	BROOKLYN	232	505
2007	BROOKLYN	233	1565
2007	BROOKLYN	234	3
2007	BROOKLYN	235	9605
2007	BROOKLYN	236	1875
2007	BROOKLYN	237	9
2007	BROOKLYN	238	9
2007	BROOKLYN	340	798
2007	BROOKLYN	341	21417
2007	BROOKLYN	342	39
2007	BROOKLYN	343	166
2007	BROOKLYN	344	16880
2007	BROOKLYN	345	20
2007	BROOKLYN	346	14
2007	BROOKLYN	347	2493
2007	BROOKLYN	348	1359
2007	BROOKLYN	349	3
2007	BROOKLYN	350	53
2007	BROOKLYN	351	14343
2007	BROOKLYN	352	800
2007	BROOKLYN	353	341
2007	BROOKLYN	354	7
2007	BROOKLYN	355	350
2007	BROOKLYN	356	14
2007	BROOKLYN	358	155
2007	BROOKLYN	359	2352
2007	BROOKLYN	360	338
2007	BROOKLYN	361	9832
2007	BROOKLYN	363	12
2007	BROOKLYN	364	68
2007	BROOKLYN	365	333
2007	BROOKLYN	571	28
2007	BROOKLYN	578	18649
2007	BROOKLYN	675	34
2007	BROOKLYN	677	9
2007	BROOKLYN	678	238
2007	MANHATTAN	101	68
2007	MANHATTAN	102	1
2007	MANHATTAN	103	1
2007	MANHATTAN	104	260
2007	MANHATTAN	105	4678
2007	MANHATTAN	106	3397
2007	MANHATTAN	107	4078
2007	MANHATTAN	109	18394
2007	MANHATTAN	110	1501
2007	MANHATTAN	111	331
2007	MANHATTAN	112	1681
2007	MANHATTAN	113	2059
2007	MANHATTAN	114	203
2007	MANHATTAN	115	4
2007	MANHATTAN	116	192
2007	MANHATTAN	117	2322
2007	MANHATTAN	118	1241
2007	MANHATTAN	120	7
2007	MANHATTAN	121	1262
2007	MANHATTAN	122	8
2007	MANHATTAN	124	54
2007	MANHATTAN	125	88
2007	MANHATTAN	126	2104
2007	MANHATTAN	230	10
2007	MANHATTAN	231	49
2007	MANHATTAN	232	560
2007	MANHATTAN	233	1027
2007	MANHATTAN	234	6
2007	MANHATTAN	235	6521
2007	MANHATTAN	236	1521
2007	MANHATTAN	237	5
2007	MANHATTAN	238	194
2007	MANHATTAN	340	705
2007	MANHATTAN	341	25067
2007	MANHATTAN	342	39
2007	MANHATTAN	343	218
2007	MANHATTAN	344	10013
2007	MANHATTAN	345	47
2007	MANHATTAN	346	13
2007	MANHATTAN	347	2324
2007	MANHATTAN	348	1667
2007	MANHATTAN	349	1
2007	MANHATTAN	350	90
2007	MANHATTAN	351	8384
2007	MANHATTAN	352	2917
2007	MANHATTAN	353	188
2007	MANHATTAN	354	2
2007	MANHATTAN	355	330
2007	MANHATTAN	356	12
2007	MANHATTAN	357	1
2007	MANHATTAN	358	1166
2007	MANHATTAN	359	2412
2007	MANHATTAN	360	590
2007	MANHATTAN	361	6898
2007	MANHATTAN	363	6
2007	MANHATTAN	364	136
2007	MANHATTAN	365	101
2007	MANHATTAN	366	2
2007	MANHATTAN	571	16
2007	MANHATTAN	578	13264
2007	MANHATTAN	675	52
2007	MANHATTAN	676	2
2007	MANHATTAN	677	12
2007	MANHATTAN	678	240
2007	MANHATTAN	685	1
2007	QUEENS	101	70
2007	QUEENS	102	2
2007	QUEENS	103	1
2007	QUEENS	104	326
2007	QUEENS	105	4435
2007	QUEENS	106	3141
2007	QUEENS	107	5811
2007	QUEENS	109	8588
2007	QUEENS	110	3922
2007	QUEENS	111	194
2007	QUEENS	112	1150
2007	QUEENS	113	1262
2007	QUEENS	114	276
2007	QUEENS	115	3
2007	QUEENS	116	162
2007	QUEENS	117	989
2007	QUEENS	118	832
2007	QUEENS	120	7
2007	QUEENS	121	2038
2007	QUEENS	122	3
2007	QUEENS	123	1
2007	QUEENS	124	49
2007	QUEENS	125	54
2007	QUEENS	126	2085
2007	QUEENS	230	3
2007	QUEENS	231	36
2007	QUEENS	232	347
2007	QUEENS	233	904
2007	QUEENS	234	2
2007	QUEENS	235	1434
2007	QUEENS	236	1402
2007	QUEENS	237	6
2007	QUEENS	238	13
2007	QUEENS	340	403
2007	QUEENS	341	16726
2007	QUEENS	342	24
2007	QUEENS	343	126
2007	QUEENS	344	10309
2007	QUEENS	345	97
2007	QUEENS	346	8
2007	QUEENS	347	1705
2007	QUEENS	348	1088
2007	QUEENS	349	2
2007	QUEENS	350	20
2007	QUEENS	351	11734
2007	QUEENS	352	707
2007	QUEENS	353	389
2007	QUEENS	354	2
2007	QUEENS	355	216
2007	QUEENS	356	4
2007	QUEENS	357	1
2007	QUEENS	358	137
2007	QUEENS	359	1537
2007	QUEENS	360	353
2007	QUEENS	361	7159
2007	QUEENS	363	8
2007	QUEENS	364	34
2007	QUEENS	365	267
2007	QUEENS	455	1
2007	QUEENS	571	1
2007	QUEENS	578	13634
2007	QUEENS	675	37
2007	QUEENS	676	2
2007	QUEENS	677	13
2007	QUEENS	678	100
2007	QUEENS	685	1
2007	QUEENS	881	1
2007	STATEN ISLAND	101	12
2007	STATEN ISLAND	104	46
2007	STATEN ISLAND	105	462
2007	STATEN ISLAND	106	458
2007	STATEN ISLAND	107	816
2007	STATEN ISLAND	109	1153
2007	STATEN ISLAND	110	521
2007	STATEN ISLAND	111	17
2007	STATEN ISLAND	112	339
2007	STATEN ISLAND	113	179
2007	STATEN ISLAND	114	93
2007	STATEN ISLAND	116	63
2007	STATEN ISLAND	117	397
2007	STATEN ISLAND	118	120
2007	STATEN ISLAND	120	6
2007	STATEN ISLAND	121	526
2007	STATEN ISLAND	123	1
2007	STATEN ISLAND	124	13
2007	STATEN ISLAND	125	18
2007	STATEN ISLAND	126	374
2007	STATEN ISLAND	231	7
2007	STATEN ISLAND	232	68
2007	STATEN ISLAND	233	155
2007	STATEN ISLAND	235	914
2007	STATEN ISLAND	236	277
2007	STATEN ISLAND	237	3
2007	STATEN ISLAND	238	1
2007	STATEN ISLAND	340	248
2007	STATEN ISLAND	341	3458
2007	STATEN ISLAND	342	10
2007	STATEN ISLAND	343	41
2007	STATEN ISLAND	344	2292
2007	STATEN ISLAND	345	18
2007	STATEN ISLAND	346	1
2007	STATEN ISLAND	347	599
2007	STATEN ISLAND	348	154
2007	STATEN ISLAND	350	1
2007	STATEN ISLAND	351	3947
2007	STATEN ISLAND	352	139
2007	STATEN ISLAND	353	120
2007	STATEN ISLAND	355	43
2007	STATEN ISLAND	358	27
2007	STATEN ISLAND	359	679
2007	STATEN ISLAND	360	45
2007	STATEN ISLAND	361	2145
2007	STATEN ISLAND	363	3
2007	STATEN ISLAND	364	4
2007	STATEN ISLAND	365	43
2007	STATEN ISLAND	455	1
2007	STATEN ISLAND	571	2
2007	STATEN ISLAND	578	5059
2007	STATEN ISLAND	675	6
2007	STATEN ISLAND	676	1
2007	STATEN ISLAND	677	2
2007	STATEN ISLAND	678	29
2008	BRONX	101	128
2008	BRONX	102	2
2008	BRONX	104	263
2008	BRONX	105	4850
2008	BRONX	106	4103
2008	BRONX	107	3564
2008	BRONX	109	5223
2008	BRONX	110	2936
2008	BRONX	111	215
2008	BRONX	112	1275
2008	BRONX	113	762
2008	BRONX	114	486
2008	BRONX	115	4
2008	BRONX	116	189
2008	BRONX	117	2656
2008	BRONX	118	1160
2008	BRONX	120	11
2008	BRONX	121	769
2008	BRONX	122	3
2008	BRONX	124	86
2008	BRONX	125	113
2008	BRONX	126	1829
2008	BRONX	230	1
2008	BRONX	231	16
2008	BRONX	232	445
2008	BRONX	233	681
2008	BRONX	234	4
2008	BRONX	235	13141
2008	BRONX	236	2630
2008	BRONX	237	9
2008	BRONX	238	17
2008	BRONX	340	451
2008	BRONX	341	13358
2008	BRONX	342	27
2008	BRONX	343	153
2008	BRONX	344	11758
2008	BRONX	345	8
2008	BRONX	346	38
2008	BRONX	347	1429
2008	BRONX	348	1310
2008	BRONX	350	44
2008	BRONX	351	10367
2008	BRONX	352	3305
2008	BRONX	353	207
2008	BRONX	354	5
2008	BRONX	355	318
2008	BRONX	356	20
2008	BRONX	358	227
2008	BRONX	359	3008
2008	BRONX	360	324
2008	BRONX	361	6775
2008	BRONX	363	14
2008	BRONX	364	281
2008	BRONX	365	175
2008	BRONX	455	1
2008	BRONX	460	1
2008	BRONX	572	17
2008	BRONX	578	12834
2008	BRONX	675	17
2008	BRONX	677	2
2008	BRONX	678	190
2008	BROOKLYN	101	209
2008	BROOKLYN	102	3
2008	BROOKLYN	104	352
2008	BROOKLYN	105	7919
2008	BROOKLYN	106	5557
2008	BROOKLYN	107	7022
2008	BROOKLYN	109	11213
2008	BROOKLYN	110	3900
2008	BROOKLYN	111	281
2008	BROOKLYN	112	1820
2008	BROOKLYN	113	1316
2008	BROOKLYN	114	660
2008	BROOKLYN	115	3
2008	BROOKLYN	116	313
2008	BROOKLYN	117	1810
2008	BROOKLYN	118	1674
2008	BROOKLYN	119	1
2008	BROOKLYN	120	13
2008	BROOKLYN	121	2558
2008	BROOKLYN	122	6
2008	BROOKLYN	124	96
2008	BROOKLYN	125	98
2008	BROOKLYN	126	4011
2008	BROOKLYN	230	3
2008	BROOKLYN	231	65
2008	BROOKLYN	232	485
2008	BROOKLYN	233	1498
2008	BROOKLYN	234	4
2008	BROOKLYN	235	9477
2008	BROOKLYN	236	1956
2008	BROOKLYN	237	5
2008	BROOKLYN	238	13
2008	BROOKLYN	340	808
2008	BROOKLYN	341	22826
2008	BROOKLYN	342	28
2008	BROOKLYN	343	192
2008	BROOKLYN	344	16222
2008	BROOKLYN	345	11
2008	BROOKLYN	346	6
2008	BROOKLYN	347	2492
2008	BROOKLYN	348	1342
2008	BROOKLYN	350	48
2008	BROOKLYN	351	15115
2008	BROOKLYN	352	1068
2008	BROOKLYN	353	330
2008	BROOKLYN	354	2
2008	BROOKLYN	355	329
2008	BROOKLYN	356	6
2008	BROOKLYN	358	157
2008	BROOKLYN	359	2486
2008	BROOKLYN	360	329
2008	BROOKLYN	361	9166
2008	BROOKLYN	363	12
2008	BROOKLYN	364	57
2008	BROOKLYN	365	380
2008	BROOKLYN	366	3
2008	BROOKLYN	571	10
2008	BROOKLYN	572	21
2008	BROOKLYN	578	17892
2008	BROOKLYN	672	2
2008	BROOKLYN	675	25
2008	BROOKLYN	676	1
2008	BROOKLYN	677	5
2008	BROOKLYN	678	200
2008	BROOKLYN	685	1
2008	MANHATTAN	101	61
2008	MANHATTAN	102	1
2008	MANHATTAN	103	1
2008	MANHATTAN	104	273
2008	MANHATTAN	105	4520
2008	MANHATTAN	106	3155
2008	MANHATTAN	107	4104
2008	MANHATTAN	109	17716
2008	MANHATTAN	110	1335
2008	MANHATTAN	111	314
2008	MANHATTAN	112	1832
2008	MANHATTAN	113	1783
2008	MANHATTAN	114	242
2008	MANHATTAN	115	8
2008	MANHATTAN	116	172
2008	MANHATTAN	117	2063
2008	MANHATTAN	118	1439
2008	MANHATTAN	120	3
2008	MANHATTAN	121	1333
2008	MANHATTAN	122	6
2008	MANHATTAN	124	59
