03/12/2012,992
03/12/2013,890
03/12/2014,1077
03/12/2015,1021
03/13/2006,907
03/13/2007,1008
03/13/2008,963
03/13/2009,1117
03/13/2010,761
03/13/2011,862
03/13/2012,1059
03/13/2013,1140
03/13/2014,986
03/13/2015,1077
03/14/2006,904
03/14/2007,1011
03/14/2008,1057
03/14/2009,1008
03/14/2010,785
03/14/2011,898
03/14/2012,1085
03/14/2013,1000
03/14/2014,1157
03/14/2015,1029
03/15/2006,982
03/15/2007,961
03/15/2008,997
03/15/2009,958
03/15/2010,917
03/15/2011,1054
03/15/2012,1056
03/15/2013,1106
03/15/2014,1296
03/15/2015,1061
03/16/2006,948
03/16/2007,796
03/16/2008,854
03/16/2009,914
03/16/2010,986
03/16/2011,971
03/16/2012,1109
03/16/2013,978
03/16/2014,974
03/16/2015,967
03/17/2006,1005
03/17/2007,679
03/17/2008,904
03/17/2009,945
03/17/2010,1068
03/17/2011,1008
03/17/2012,1073
03/17/2013,916
03/17/2014,915
03/17/2015,1021
03/18/2006,897
03/18/2007,783
03/18/2008,954
03/18/2009,1014
03/18/2010,987
03/18/2011,1142
03/18/2012,1002
03/18/2013,870
03/18/2014,1039
03/18/2015,974
03/19/2006,762
03/19/2007,845
03/19/2008,886
03/19/2009,984
03/19/2010,1138
03/19/2011,1008
03/19/2012,933
03/19/2013,929
03/19/2014,1009
03/19/2015,951
03/20/2006,898
03/20/2007,969
03/20/2008,1048
03/20/2009,1046
03/20/2010,1056
03/20/2011,914
03/20/2012,1078
03/20/2013,963
03/20/2014,1173
03/20/2015,980
03/21/2006,896
03/21/2007,897
03/21/2008,1042
03/21/2009,992
03/21/2010,897
03/21/2011,796
03/21/2012,1083
03/21/2013,947
03/21/2014,1136
03/21/2015,1031
03/22/2006,919
03/22/2007,1034
03/22/2008,1021
03/22/2009,879
03/22/2010,807
03/22/2011,980
03/22/2012,1111
03/22/2013,1068
03/22/2014,1210
03/22/2015,924
03/23/2006,985
03/23/2007,1061
03/23/2008,820
03/23/2009,804
03/23/2010,984
03/23/2011,889
03/23/2012,1135
03/23/2013,1050
03/23/2014,898
03/23/2015,918
03/24/2006,976
03/24/2007,952
03/24/2008,870
03/24/2009,943
03/24/2010,1036
03/24/2011,988
03/24/2012,1036
03/24/2013,908
03/24/2014,960
03/24/2015,912
03/25/2006,947
03/25/2007,872
03/25/2008,1020
03/25/2009,1002
03/25/2010,1047
03/25/2011,1085
03/25/2012,949
03/25/2013,853
03/25/2014,1013
03/25/2015,984
03/26/2006,802
03/26/2007,945
03/26/2008,1014
03/26/2009,866
03/26/2010,1068
03/26/2011,920
03/26/2012,931
03/26/2013,962
03/26/2014,994
03/26/2015,968
03/27/2006,951
03/27/2007,936
03/27/2008,953
03/27/2009,1151
03/27/2010,972
03/27/2011,820
03/27/2012,941
03/27/2013,984
03/27/2014,1037
03/27/2015,1069
03/28/2006,913
03/28/2007,993
03/28/2008,1084
03/28/2009,1019
03/28/2010,857
03/28/2011,885
03/28/2012,1042
03/28/2013,1027
03/28/2014,1137
03/28/2015,988
03/29/2006,892
03/29/2007,913
03/29/2008,945
03/29/2009,861
03/29/2010,791
03/29/2011,858
03/29/2012,1011
03/29/2013,992
03/29/2014,933
03/29/2015,903
03/30/2006,894
03/30/2007,1046
03/30/2008,784
03/30/2009,897
03/30/2010,774
03/30/2011,963
03/30/2012,1108
03/30/2013,980
03/30/2014,860
03/30/2015,934
03/31/2006,960
03/31/2007,933
03/31/2008,873
03/31/2009,954
03/31/2010,922
03/31/2011,948
03/31/2012,932
03/31/2013,812
03/31/2014,917
03/31/2015,945
04/01/2006,1161
04/01/2007,1089
04/01/2008,1253
04/01/2009,1227
04/01/2010,1250
04/01/2011,1280
04/01/2012,1024
04/01/2013,1123
04/01/2014,1327
04/01/2015,1418
04/02/2006,817
04/02/2007,920
04/02/2008,1061
04/02/2009,1006
04/02/2010,977
04/02/2011,1073
04/02/2012,957
04/02/2013,905
04/02/2014,1124
04/02/2015,1091
04/03/2006,893
04/03/2007,845
04/03/2008,987
04/03/2009,1011
04/03/2010,968
04/03/2011,911
04/03/2012,1020
04/03/2013,988
04/03/2014,1108
04/03/2015,1104
04/04/2006,951
04/04/2007,820
04/04/2008,1088
04/04/2009,896
04/04/2010,857
04/04/2011,907
04/04/2012,1123
04/04/2013,989
04/04/2014,1147
04/04/2015,1096
04/05/2006,951
04/05/2007,933
04/05/2008,1056
04/05/2009,905
04/05/2010,926
04/05/2011,978
04/05/2012,1057
04/05/2013,1083
04/05/2014,1109
04/05/2015,854
04/06/2006,974
04/06/2007,929
04/06/2008,846
04/06/2009,835
04/06/2010,975
04/06/2011,1073
04/06/2012,1068
04/06/2013,966
04/06/2014,917
04/06/2015,956
04/07/2006,1069
04/07/2007,962
04/07/2008,933
04/07/2009,940
04/07/2010,1003
04/07/2011,1046
04/07/2012,1026
04/07/2013,883
04/07/2014,919
04/07/2015,951
04/08/2006,869
04/08/2007,719
04/08/2008,939
04/08/2009,1028
04/08/2010,1046
04/08/2011,1048
04/08/2012,836
04/08/2013,976
04/08/2014,1058
04/08/2015,1005
04/09/2006,756
04/09/2007,814
04/09/2008,989
04/09/2009,1011
04/09/2010,1082
04/09/2011,1067
04/09/2012,892
04/09/2013,1030
04/09/2014,1131
04/09/2015,941
04/10/2006,921
04/10/2007,949
04/10/2008,1056
04/10/2009,979
04/10/2010,1106
04/10/2011,933
04/10/2012,975
04/10/2013,1089
04/10/2014,1038
04/10/2015,1055
04/11/2006,866
04/11/2007,943
04/11/2008,1138
04/11/2009,889
04/11/2010,895
04/11/2011,988
04/11/2012,917
04/11/2013,1053
04/11/2014,1115
04/11/2015,988
04/12/2006,1053
04/12/2007,885
04/12/2008,1030
04/12/2009,783
04/12/2010,923
04/12/2011,933
04/12/2012,1024
04/12/2013,1069
04/12/2014,1151
04/12/2015,946
04/13/2006,995
04/13/2007,1111
04/13/2008,885
04/13/2009,810
04/13/2010,985
04/13/2011,947
04/13/2012,1096
04/13/2013,1127
04/13/2014,1025
04/13/2015,968
04/14/2006,932
04/14/2007,1004
04/14/2008,927
04/14/2009,907
04/14/2010,1002
04/14/2011,1102
04/14/2012,993
04/14/2013,907
04/14/2014,950
04/14/2015,1118
04/15/2006,983
04/15/2007,776
04/15/2008,1017
04/15/2009,918
04/15/2010,1070
04/15/2011,1198
04/15/2012,1010
04/15/2013,1042
04/15/2014,997
04/15/2015,1130
04/16/2006,810
04/16/2007,900
04/16/2008,1009
04/16/2009,924
04/16/2010,1098
04/16/2011,891
04/16/2012,980
04/16/2013,1077
04/16/2014,1052
04/16/2015,1119
04/17/2006,855
04/17/2007,1004
04/17/2008,941
04/17/2009,1069
04/17/2010,1069
04/17/2011,894
04/17/2012,1074
04/17/2013,1101
04/17/2014,1007
04/17/2015,1140
04/18/2006,945
04/18/2007,974
04/18/2008,1077
04/18/2009,1010
04/18/2010,862
04/18/2011,991
04/18/2012,1072
04/18/2013,1104
04/18/2014,1146
04/18/2015,1183
04/19/2006,951
04/19/2007,1002
04/19/2008,1001
04/19/2009,800
04/19/2010,1004
04/19/2011,884
04/19/2012,1015
04/19/2013,1112
04/19/2014,1048
04/19/2015,1001
04/20/2006,979
04/20/2007,1125
04/20/2008,891
04/20/2009,862
04/20/2010,1114
04/20/2011,1050
04/20/2012,1233
04/20/2013,1037
04/20/2014,932
04/20/2015,920
04/21/2006,1004
04/21/2007,944
04/21/2008,845
04/21/2009,949
04/21/2010,1030
04/21/2011,944
04/21/2012,1148
04/21/2013,929
04/21/2014,964
04/21/2015,1064
04/22/2006,854
04/22/2007,897
04/22/2008,943
04/22/2009,968
04/22/2010,1101
04/22/2011,1081
04/22/2012,869
04/22/2013,906
04/22/2014,1074
04/22/2015,1112
04/23/2006,734
04/23/2007,941
04/23/2008,995
04/23/2009,990
04/23/2010,1140
04/23/2011,974
04/23/2012,933
04/23/2013,980
04/23/2014,1164
04/23/2015,1032
04/24/2006,850
04/24/2007,1029
04/24/2008,917
04/24/2009,1115
04/24/2010,991
04/24/2011,865
04/24/2012,964
04/24/2013,1101
04/24/2014,1041
04/24/2015,1102
04/25/2006,854
04/25/2007,1003
04/25/2008,966
04/25/2009,974
04/25/2010,826
04/25/2011,868
04/25/2012,1115
04/25/2013,1115
04/25/2014,1160
04/25/2015,1074
04/26/2006,943
04/26/2007,1041
04/26/2008,978
04/26/2009,960
04/26/2010,864
04/26/2011,964
04/26/2012,991
04/26/2013,1154
04/26/2014,1061
04/26/2015,1001
04/27/2006,969
04/27/2007,982
04/27/2008,751
04/27/2009,860
04/27/2010,968
04/27/2011,1027
04/27/2012,1186
04/27/2013,1119
04/27/2014,1010
04/27/2015,975
04/28/2006,1089
04/28/2007,1052
04/28/2008,799
04/28/2009,965
04/28/2010,1078
04/28/2011,1000
04/28/2012,1047
04/28/2013,909
04/28/2014,959
04/28/2015,1024
04/29/2006,928
04/29/2007,920
04/29/2008,843
04/29/2009,1051
04/29/2010,1021
04/29/2011,1097
04/29/2012,1001
04/29/2013,957
04/29/2014,957
04/29/2015,1098
04/30/2006,847
04/30/2007,997
04/30/2008,911
04/30/2009,1042
04/30/2010,1189
04/30/2011,1019
04/30/2012,972
04/30/2013,1045
04/30/2014,830
04/30/2015,1038
05/01/2006,1189
05/01/2007,1272
05/01/2008,1221
05/01/2009,1311
05/01/2010,1232
05/01/2011,1097
05/01/2012,1238
05/01/2013,1303
05/01/2014,1364
05/01/2015,1506
05/02/2006,935
05/02/2007,1011
05/02/2008,1100
05/02/2009,1027
05/02/2010,968
05/02/2011,914
05/02/2012,1049
05/02/2013,1125
